age,km,hp_kw,gears,weight_kg,displacement_cc,previous_owners,inspection_new,body_type_Compact,body_type_Coupe,body_type_Sedans,body_type_Station wagon,body_type_Transporter,body_type_Van,upholstery_type_Cloth,upholstery_type_Part/Full Leather,gearing_type_Automatic,gearing_type_Manual,gearing_type_Semi-automatic,fuel_Benzine,fuel_Diesel,fuel_Electric,fuel_LPG/CNG,make_Audi,make_Opel,make_Renault,model_A1,model_A3,model_Astra,model_Clio,model_Corsa,model_Espace,model_Insignia
2.0,6257.0,85.0,7.0,1250.0,1598.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3.0,29800.0,85.0,7.0,1200.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3.0,35816.0,70.0,7.0,1065.0,999.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
1.0,12960.0,92.0,7.0,1135.0,1395.0,1.0,1,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
1.0,8600.0,70.0,7.0,1165.0,999.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2.0,14300.0,70.0,7.0,1090.0,999.0,2.0,0,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1.0,9463.0,70.0,7.0,1165.0,999.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,20326.0,92.0,7.0,1180.0,1395.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,70000.0,70.0,7.0,1180.0,999.0,2.0,0,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
1.0,23664.0,66.0,7.0,1135.0,1422.0,2.0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3.0,51900.0,66.0,7.0,1195.0,1422.0,1.0,1,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2.0,15000.0,70.0,7.0,1165.0,999.0,2.0,0,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,33000.0,92.0,7.0,1215.0,1395.0,1.0,0,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,12000.0,66.0,7.0,1217.0,1422.0,1.0,0,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2.0,42000.0,66.0,7.0,1220.0,1422.0,2.0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2.0,25976.0,85.0,7.0,1275.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2.0,26299.0,70.0,5.0,1135.0,999.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2.0,40000.0,70.0,7.0,1135.0,999.0,2.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2.0,36530.0,66.0,7.0,1220.0,1422.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2.0,29159.0,67.0,7.0,1135.0,1422.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3.0,55000.0,141.0,7.0,1255.0,1798.0,2.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,40133.0,70.0,7.0,1165.0,999.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2.0,38562.0,92.0,7.0,1215.0,1395.0,2.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
1.0,7300.0,70.0,7.0,1165.0,999.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2.0,10457.0,92.0,7.0,1215.0,1395.0,2.0,0,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,27058.0,70.0,7.0,1180.0,999.0,1.0,1,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,38344.0,70.0,7.0,1180.0,999.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,45276.0,110.0,7.0,1135.0,1395.0,1.0,1,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
1.0,16607.0,70.0,7.0,1180.0,999.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,26462.0,70.0,7.0,1180.0,999.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2.0,62000.0,66.0,7.0,1195.0,1422.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2.0,40257.0,85.0,7.0,1250.0,1598.0,1.0,1,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3.0,36709.0,85.0,7.0,1180.0,1598.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2.0,25330.0,70.0,7.0,1610.0,999.0,1.0,0,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,11300.0,66.0,7.0,1180.0,999.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1.0,10170.0,70.0,7.0,1180.0,999.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
1.0,12260.0,85.0,7.0,1275.0,1598.0,1.0,0,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3.0,44604.0,70.0,7.0,1180.0,999.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2.0,25751.0,71.0,7.0,1135.0,999.0,1.0,0,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2.0,13000.0,70.0,7.0,1165.0,999.0,1.0,0,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,63136.0,70.0,7.0,1135.0,999.0,1.0,0,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2.0,21900.0,85.0,7.0,1175.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3.0,23357.0,70.0,7.0,1580.0,999.0,1.0,0,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,40000.0,110.0,7.0,1180.0,1395.0,2.0,0,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,63136.0,70.0,7.0,1135.0,999.0,2.0,0,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,27950.0,92.0,7.0,1180.0,1395.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,3150.0,70.0,7.0,1165.0,999.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
1.0,4810.0,70.0,7.0,1180.0,999.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2.0,32700.0,66.0,7.0,1135.0,1422.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3.0,67790.0,66.0,7.0,1165.0,1422.0,2.0,0,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2.0,63500.0,85.0,7.0,1135.0,1598.0,2.0,1,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2.0,37702.0,93.0,7.0,1135.0,1395.0,2.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2.0,40164.0,66.0,7.0,1220.0,1422.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3.0,47750.0,71.0,7.0,1135.0,999.0,2.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,39600.0,92.0,7.0,1180.0,1395.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,29200.0,70.0,7.0,1135.0,999.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,32103.0,70.0,7.0,1135.0,999.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2.0,19700.0,70.0,7.0,1180.0,999.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2.0,6680.0,70.0,8.0,1180.0,999.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,49100.0,92.0,6.0,1155.0,1395.0,1.0,1,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,30348.0,92.0,7.0,1215.0,1395.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2.0,7680.0,66.0,7.0,1195.0,1422.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3.0,36400.0,66.0,7.0,1195.0,1422.0,1.0,1,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3.0,49800.0,92.0,7.0,1135.0,1395.0,2.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,50200.0,92.0,7.0,1180.0,1395.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,47500.0,92.0,7.0,1215.0,1395.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2.0,24762.0,70.0,7.0,1180.0,999.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,36236.0,70.0,5.0,1135.0,999.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,38831.0,92.0,7.0,1180.0,1395.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2.0,18556.0,66.0,7.0,1220.0,1422.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3.0,36625.0,85.0,7.0,1180.0,1598.0,1.0,0,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3.0,25000.0,92.0,7.0,1660.0,1395.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2.0,36041.0,85.0,7.0,1275.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3.0,36500.0,85.0,7.0,1275.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3.0,25000.0,92.0,7.0,1660.0,1395.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,66000.0,85.0,7.0,1275.0,1598.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3.0,90000.0,67.0,7.0,1135.0,1422.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3.0,14000.0,70.0,7.0,1135.0,999.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,16081.0,70.0,7.0,1135.0,999.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,32863.0,92.0,6.0,1135.0,1395.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,54889.0,70.0,7.0,1135.0,999.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,18392.0,70.0,7.0,1165.0,999.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,40800.0,92.0,7.0,1180.0,1395.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,60490.0,66.0,7.0,1195.0,1422.0,1.0,0,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3.0,33142.0,70.0,7.0,1180.0,999.0,2.0,1,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
